random;train;test;diff
r4504;0,0277551734996015;0,0272236875810356;5,31485918565926e-04
r4505;0,0279331479616493;0,0265151099999553;1,41803796169395e-03
r4506;0,0273916069583389;0,0286689103310362;1,27730337269731e-03
r4507;0,0278026288839596;0,0270369231308991;7,65705753060508e-04
r4508;0,0275981848776053;0,0278528145477167;2,54629670111459e-04
r4509;0,0278360151773176;0,0269025241156234;9,33491061694158e-04
r4510;0,0274830309281189;0,0283162469856841;8,33216057565211e-04
r4511;0,0277453731596465;0,0272616531387664;4,83720020880082e-04
r4512;0,0275031312149205;0,0282291675192590;7,26036304338516e-04
r4513;0,0276053264949755;0,0278265059183282;2,21179423352754e-04
r4514;0,0276793765174402;0,0275274121759191;1,51964341521076e-04
r4515;0,0278733478464176;0,0267491597097260;1,12418813669168e-03
r4516;0,0277481288125713;0,0272513973022382;4,96731510333102e-04
r4517;0,0275749007926626;0,0279485741653590;3,73673372696490e-04
r4518;0,0277089936611089;0,0274113356400139;2,97658021094986e-04
r4519;0,0274959795502395;0,0282588494005458;7,62869850306293e-04
r4520;0,0276886144969451;0,0274902654245207;1,98349072424421e-04
r4521;0,0277698452748114;0,0271691055370897;6,00739737721730e-04
r4522;0,0277553069617725;0,0272253198112554;5,29987150517126e-04
r4523;0,0279489143669466;0,0264467693496005;1,50214501734608e-03
r4524;0,0278007293396594;0,0270345021164097;7,66227223249739e-04
r4525;0,0277668429311869;0,0271778309185196;5,89012012667308e-04
r4526;0,0278378215271567;0,0268950040905123;9,42817436644407e-04
r4527;0,0277576310956313;0,0272135065689216;5,44124526709693e-04
r4528;0,0274624186949616;0,0283992976674565;9,36878972494903e-04
r4529;0,0276557784359823;0,0276227150958236;3,30633401586546e-05
r4530;0,0272987258672110;0,0290501521045832;1,75142623737217e-03
r4531;0,0277047876429897;0,0274267864401120;2,78001202877697e-04
r4532;0,0277103470773416;0,0274060775820163;3,04269495325273e-04
r4533;0,0277491458784713;0,0272488143260231;5,00331552448240e-04
r4534;0,0278609965253297;0,0268015355443143;1,05946098101549e-03
r4535;0,0274888885035251;0,0282917499474659;8,02861443940806e-04
r4536;0,0272840439904602;0,0291089633718272;1,82491938136703e-03
r4537;0,0275842014375922;0,0279077050424645;3,23503604872256e-04
r4538;0,0276308378702224;0,0277222050700824;9,13671998600020e-05
r4539;0,0275162753117660;0,0281858123208927;6,69537009126735e-04
r4540;0,0279353006571672;0,0265046828228484;1,43061783431890e-03
r4541;0,0277549631917435;0,0272262332856231;5,28729906120424e-04
r4542;0,0275420891426646;0,0280782030373396;5,36113894674929e-04
r4543;0,0275370330696324;0,0280984264918606;5,61393422228221e-04
r4544;0,0274336954809987;0,0285140639190487;1,08036843805004e-03
r4545;0,0279111530991472;0,0265988452289600;1,31230787018728e-03
r4546;0,0277482267103332;0,0272493843706120;4,98842339721188e-04
r4547;0,0277317774920823;0,0273195205089086;4,12256983173709e-04
r4548;0,0276785059903183;0,0275314508545455;1,47055135772775e-04
r4549;0,0273568939298657;0,0288231198346707;1,46622590480497e-03
r4550;0,0274841143258336;0,0283088205015182;8,24706175684583e-04
c4551;0,0273260615546121;0,0289372379407652;1,61117638615311e-03
c4552;0,0279910216066551;0,0262684500662289;1,72257154042617e-03
c4553;0,0274981447788093;0,0282388291524979;7,40684373688558e-04
c4554;0,0277713661012632;0,0271572166646325;6,14149436630722e-04
c4555;0,0278689570045004;0,0267819865687036;1,08697043579677e-03
c4556;0,0272401669823816;0,0292848428097778;2,04467582739615e-03
c4557;0,0278723956786991;0,0267700814167826;1,10231426191651e-03
c4558;0,0278180038380887;0,0269625063651290;8,55497472959686e-04
c4559;0,0281546557448312;0,0256378836385942;2,51677210623703e-03
c4560;0,0274779406598755;0,0283210903885519;8,43149728676364e-04
c4561;0,0273579837836381;0,0287976879396692;1,43970415603115e-03
c4562;0,0272821107627363;0,0291361818763793;1,85407111364296e-03
c4563;0,0275885967089043;0,0278923605267292;3,03763817824921e-04
c4564;0,0274305136096753;0,0285177337282370;1,08722011856177e-03
c4565;0,0278353070751366;0,0269108604534184;9,24446621718200e-04
c4566;0,0281702682067728;0,0255662981138985;2,60397009287425e-03
c4567;0,0273855326541992;0,0286847345441863;1,29920188998717e-03
c4568;0,0277285393723287;0,0273314927124016;3,97046659927073e-04
c4569;0,0274052721423362;0,0286328877907726;1,22761564843637e-03
c4570;0,0274192488851149;0,0285568264214309;1,13757753631602e-03
c4571;0,0275788881029377;0,0279267090204471;3,47820917509400e-04
c4572;0,0275657232386502;0,0279869904316359;4,21267192985665e-04
c4573;0,0276886924583362;0,0274934449405382;1,95247517797988e-04
c4574;0,0280170636270436;0,0261797529061831;1,83731072086053e-03
c4575;0,0280724381972194;0,0259452527447319;2,12718545248753e-03
c4576;0,0277668151537174;0,0271718654713331;5,94949682384209e-04
c4577;0,0274849275412745;0,0283077774675407;8,22849926266141e-04
c4578;0,0274195229516107;0,0285701649999886;1,15064204837787e-03
c4579;0,0277173458917230;0,0273809638032355;3,36382088487519e-04
c4580;0,0277635905957113;0,0271818102256725;5,81780370038892e-04
c4581;0,0275598071343598;0,0280092589279526;4,49451793592737e-04
c4582;0,0273281056793880;0,0289140705058206;1,58596482643263e-03
c4583;0,0275500789571558;0,0280239836453936;4,73904688237801e-04
c4584;0,0274090856182543;0,0286181179740335;1,20903235577914e-03
c4585;0,0275726849924755;0,0279577061761495;3,85021183674051e-04
c4586;0,0274124287894913;0,0285750332049054;1,16260441541412e-03
c4587;0,0276733385471770;0,0275535600631991;1,19778483977932e-04
c4588;0,0275858954651194;0,0279054190261921;3,19523561072670e-04
c4589;0,0275267483730890;0,0281395473294824;6,12798956393455e-04
c4590;0,0275275578143296;0,0281274580431307;5,99900228801093e-04
c4591;0,0273507517566634;0,0288560065079024;1,50525475123899e-03
c4592;0,0279113778117538;0,0265834575260805;1,32792028567330e-03
c4593;0,0276425184361908;0,0276750860226555;3,25675864647351e-05
c4594;0,0280267399155052;0,0261950335443688;1,83170637113640e-03
c4595;0,0278656747230262;0,0267797476075477;1,08592711547853e-03
c4596;0,0271423230990303;0,0297213067017846;2,57898360275428e-03
c4597;0,0276784835803621;0,0275313133769245;1,47170203437658e-04
c4598;0,0276639984010627;0,0275897730351977;7,42253658649397e-05
c4599;0,0278816455275255;0,0267566839834384;1,12496154408713e-03
c4600;0,0275491965708860;0,0280500462869194;5,00849716033435e-04
r4551;0,0275548921176097;0,0280257893954030;4,70897277793338e-04
r4552;0,0279632979370336;0,0263880380532536;1,57525988377992e-03
r4553;0,0277039139601381;0,0274285847429507;2,75329217187471e-04
r4554;0,0276417984933841;0,0276786583124022;3,68598190181174e-05
r4555;0,0277768759840846;0,0271395391456803;6,37336838404286e-04
r4556;0,0273153851051546;0,0289862672854936;1,67088218033903e-03
r4557;0,0278332655080903;0,0269207173646530;9,12548143437334e-04
r4558;0,0277799687096692;0,0271309085852290;6,49060124440159e-04
r4559;0,0274678073899544;0,0283781197849674;9,10312395013001e-04
r4560;0,0276439101195301;0,0276700508811548;2,61407616246948e-05
r4561;0,0273868290540288;0,0286978578456531;1,31102879162430e-03
r4562;0,0276716589740562;0,0275591851065237;1,12473867532520e-04
r4563;0,0276278641844386;0,0277345160776764;1,06651893237858e-04
r4564;0,0279630628866497;0,0263943601212047;1,56870276544498e-03
r4565;0,0276805653857799;0,0275247424518279;1,55822933951919e-04
r4566;0,0276354609750198;0,0277043909017706;6,89299267508034e-05
r4567;0,0278917225095160;0,0266873902825105;1,20433222700558e-03
r4568;0,0282662397686827;0,0251527362604019;3,11350350828084e-03
r4569;0,0273522487979925;0,0288378630600644;1,48561426207182e-03
r4570;0,0277596727109597;0,0272064172461623;5,53255464797415e-04
r4571;0,0278093097324492;0,0270081326057310;8,01177126718206e-04
r4572;0,0275203437661181;0,0281581760267307;6,37832260612571e-04
r4573;0,0275541091643675;0,0280272993162018;4,73190151834269e-04
r4574;0,0277126547697722;0,0273954416733514;3,17213096420733e-04
r4575;0,0275047303893412;0,0282327387941768;7,28008404835612e-04
r4576;0,0276479589148807;0,0276539575956109;5,99868073024312e-06
r4577;0,0277707727427687;0,0271563435035024;6,14429239266308e-04
r4578;0,0276557147070518;0,0276231204320767;3,25942749750500e-05
r4579;0,0275918388603512;0,0278788902753549;2,87051415003636e-04
r4580;0,0276869710340986;0,0274985270653825;1,88443968716059e-04
r4581;0,0278161443040059;0,0269885927277368;8,27551576269160e-04
r4582;0,0278038622673444;0,0270250942407509;7,78768026593483e-04
r4583;0,0278699353016610;0,0267619985841572;1,10793671750382e-03
r4584;0,0274795468835551;0,0283300739978097;8,50527114254564e-04
r4585;0,0275366885535940;0,0280969489259681;5,60260372374111e-04
r4586;0,0273757233781736;0,0287442555279116;1,36853214973800e-03
r4587;0,0279615212065394;0,0263944568897811;1,56706431675838e-03
r4588;0,0277652613260752;0,0271847941303662;5,80467195708950e-04
r4589;0,0275171028013276;0,0281753867320195;6,58283930691877e-04
r4590;0,0277649257791029;0,0271912708112456;5,73654967857322e-04
r4591;0,0273722203281709;0,0287540175848402;1,38179725666926e-03
r4592;0,0275956540823780;0,0278630328066903;2,67378724312362e-04
r4593;0,0274884605852230;0,0282967312676872;8,08270682464130e-04
r4594;0,0276054564152467;0,0278242818976340;2,18825482387389e-04
r4595;0,0274489535440888;0,0284518136689935;1,00286012490473e-03
r4596;0,0274903623039858;0,0282873815247156;7,97019220729805e-04
r4597;0,0275804153517465;0,0279244665801113;3,44051228364863e-04
r4598;0,0277791911016883;0,0271316750728697;6,47516028818584e-04
r4599;0,0274082512387823;0,0286076141741119;1,19936293532956e-03
r4600;0,0276643639293588;0,0275884666125303;7,58973168285722e-05
c4601;0,0274711854787285;0,0283541594361979;8,82973957469349e-04
c4602;0,0277307487659796;0,0273280161471785;4,02732618801121e-04
c4603;0,0275508713726255;0,0280474353526904;4,96563980064930e-04
c4604;0,0273165851169570;0,0289914078948621;1,67482277790511e-03
c4605;0,0275215497066259;0,0281673178027454;6,45768096119447e-04
c4606;0,0276042181774073;0,0278262841432591;2,22065965851753e-04
c4607;0,0274849520511645;0,0283006020298506;8,15649978686103e-04
c4608;0,0275751892600554;0,0279446929601608;3,69503700105397e-04
c4609;0,0279482479378680;0,0264555389826657;1,49270895520224e-03
c4610;0,0276796178593732;0,0275243643496997;1,55253509673520e-04
c4611;0,0274986872195945;0,0282408508212017;7,42163601607185e-04
c4612;0,0276840940750265;0,0275144579860099;1,69636089016541e-04
c4613;0,0280272007324031;0,0261336282517391;1,89357248066398e-03
c4614;0,0276260435910138;0,0277426872300886;1,16643639074761e-04
c4615;0,0274927340490467;0,0282823714758736;7,89637426826861e-04
c4616;0,0274034513182389;0,0286090814534554;1,20563013521651e-03
c4617;0,0275189864718753;0,0281723227903417;6,53336318466400e-04
c4618;0,0272770976245498;0,0291564197566858;1,87932213213593e-03
c4619;0,0274801329670331;0,0283234890493643;8,43356082331249e-04
c4620;0,0277361223957488;0,0272937301795924;4,42392216156377e-04
c4621;0,0272947857414432;0,0290572340800392;1,76244833859597e-03
c4622;0,0279383805973815;0,0265198229805504;1,41855761683112e-03
c4623;0,0277515455129420;0,0272463424031824;5,05203109759565e-04
c4624;0,0280304367686774;0,0261500909235878;1,88034584508958e-03
c4625;0,0275303936439213;0,0281356207804932;6,05227136571917e-04
c4626;0,0276250622322874;0,0277450828644382;1,20020632150733e-04
c4627;0,0276046254856361;0,0278267344612129;2,22108975576809e-04
c4628;0,0274449988644662;0,0284812597800077;1,03626091554150e-03
c4629;0,0277025536533473;0,0274345838317539;2,67969821593439e-04
c4630;0,0276530849231978;0,0276328049304401;2,02799927576484e-05
c4631;0,0278452432250900;0,0268425113026871;1,00273192240292e-03
c4632;0,0274831562168713;0,0283140245173983;8,30868300526994e-04
c4633;0,0280726950587228;0,0260424678583999;2,03022720032290e-03
c4634;0,0276518121195286;0,0276386282745284;1,31838450001150e-05
c4635;0,0274943210492881;0,0282587563474187;7,64435298130632e-04
c4636;0,0277915669924685;0,0270998437585916;6,91723233876916e-04
c4637;0,0276810337352455;0,0275184996270333;1,62534108212282e-04
c4638;0,0276356582994330;0,0277038050963675;6,81467969344748e-05
c4639;0,0278844947185559;0,0267104915107192;1,17400320783669e-03
c4640;0,0276865943740220;0,0274991444170145;1,87449957007556e-04
c4641;0,0280253872557674;0,0261679240320969;1,85746322367058e-03
c4642;0,0275931223165581;0,0278711389126297;2,78016596071563e-04
c4643;0,0277988110632356;0,0270535311602494;7,45279902986205e-04
c4644;0,0278517528658395;0,0268429329862791;1,00881987956042e-03
c4645;0,0274733694026396;0,0283465183747829;8,73148972143304e-04
c4646;0,0276594245417774;0,0276086173533702;5,08071884071960e-05
c4647;0,0279027522886357;0,0266360179329656;1,26673435567009e-03
c4648;0,0276523050231036;0,0276365144197405;1,57906033631493e-05
c4649;0,0276573557080833;0,0276156062782831;4,17494298001371e-05
c4650;0,0279172506074211;0,0265935400203682;1,32371058705294e-03
r4601;0,0277297805197931;0,0273270011667332;4,02779353059910e-04
r4602;0,0276036801008554;0,0278304011552295;2,26721054374060e-04
r4603;0,0278019359599460;0,0270334701030951;7,68465856850854e-04
r4604;0,0276348563412925;0,0277064827907427;7,16264494502669e-05
r4605;0,0276537779134493;0,0276305482728544;2,32296405948788e-05
r4606;0,0279207867322340;0,0265484635730133;1,37232315922072e-03
r4607;0,0275290777879877;0,0281266228988595;5,97545110871841e-04
r4608;0,0275856911364607;0,0279053404209758;3,19649284515125e-04
r4609;0,0277969780317009;0,0270623111534679;7,34666878232988e-04
r4610;0,0277103962485099;0,0274040239937220;3,06372254787943e-04
r4611;0,0274607806312392;0,0284083566967747;9,47576065535503e-04
r4612;0,0272229284595874;0,0293493687065458;2,12644024695839e-03
r4613;0,0276710378711837;0,0275609588257410;1,10079045442669e-04
r4614;0,0275878331358138;0,0278937899548287;3,05956819014842e-04
r4615;0,0274698849470215;0,0283628152916749;8,92930344653403e-04
r4616;0,0274244928790123;0,0285482592206254;1,12376634161311e-03
r4617;0,0276684332031733;0,0275721926870181;9,62405161551994e-05
r4618;0,0272290418489152;0,0293405705841872;2,11152873527205e-03
r4619;0,0277697928261640;0,0271678821650545;6,01910661109522e-04
r4620;0,0274631627882076;0,0283906976930609;9,27534904853304e-04
r4621;0,0276083642975035;0,0278119063969494;2,03542099445914e-04
r4622;0,0275530380358724;0,0280339893078429;4,80951271970561e-04
r4623;0,0278776467742924;0,0267368576997892;1,14078907450315e-03
r4624;0,0276099124782969;0,0278056501481693;1,95737669872357e-04
r4625;0,0277387357440735;0,0272897404189876;4,48995325085928e-04
r4626;0,0279750996076165;0,0263363071169912;1,63879249062528e-03
r4627;0,0275558725886548;0,0280212691573290;4,65396568674187e-04
r4628;0,0276313079411700;0,0277211070407242;8,97990995542414e-05
r4629;0,0276232779799496;0,0277524586596710;1,29180679721411e-04
r4630;0,0274558494150801;0,0284262842785550;9,70434863474933e-04
r4631;0,0277184635984058;0,0273728433101433;3,45620288262412e-04
r4632;0,0276895095953651;0,0274880333493328;2,01476246032260e-04
r4633;0,0275187771879444;0,0281691218163611;6,50344628416726e-04
r4634;0,0274556604560336;0,0284258485653788;9,70188109345248e-04
r4635;0,0278295208890184;0,0269328293399333;8,96691549085098e-04
r4636;0,0274236870016443;0,0285536822936980;1,12999529205363e-03
r4637;0,0275038449021271;0,0282267469811546;7,22902079027508e-04
r4638;0,0278534875019487;0,0268361268911652;1,01736061078345e-03
r4639;0,0277427465845033;0,0272763549961209;4,66391588382357e-04
r4640;0,0277424208714499;0,0272775848926639;4,64835978786077e-04
r4641;0,0275801058291711;0,0279255841081345;3,45478278963387e-04
r4642;0,0274507983010022;0,0284429618976112;9,92163596608919e-04
r4643;0,0275704697806640;0,0279643406589550;3,93870878290997e-04
r4644;0,0273611703226869;0,0287938264842177;1,43265616153082e-03
r4645;0,0272863558477003;0,0291090502534519;1,82269440575159e-03
r4646;0,0278549579582104;0,0268234589929277;1,03149896528265e-03
r4647;0,0275035689404401;0,0282311708398872;7,27601899447053e-04
r4648;0,0276862871267015;0,0275007758017962;1,85511324905328e-04
r4649;0,0277066527863489;0,0274181212235382;2,88531562810727e-04
r4650;0,0278296957226387;0,0269299654991532;8,99730223485468e-04
c4651;0,0274291304626215;0,0285141312893771;1,08500082675559e-03
c4652;0,0280054958339417;0,0262159979652567;1,78949786868499e-03
c4653;0,0274426954701184;0,0284895892642846;1,04689379416622e-03
c4654;0,0273436651619832;0,0288712169013964;1,52755173941320e-03
c4655;0,0273016273469982;0,0290318048820194;1,73017753502130e-03
c4656;0,0276861045887841;0,0274999277952989;1,86176793485166e-04
c4657;0,0279532349494984;0,0264530465492682;1,50018840023015e-03
c4658;0,0275934668587212;0,0278740855383739;2,80618679652705e-04
c4659;0,0274672450347701;0,0283641706267328;8,96925591962690e-04
c4660;0,0276355857322986;0,0277050153634450;6,94296311464400e-05
c4661;0,0272982602549619;0,0290682636616359;1,77000340667405e-03
c4662;0,0275340763326867;0,0281156630762894;5,81586743602744e-04
c4663;0,0277405933172189;0,0272798000058995;4,60793311319371e-04
c4664;0,0281975655188798;0,0254769003340181;2,72066518486164e-03
c4665;0,0275786272018450;0,0279385703887186;3,59943186873591e-04
c4666;0,0277245518749336;0,0273429826119947;3,81569262938891e-04
c4667;0,0275482480474240;0,0280548377808835;5,06589733459559e-04
c4668;0,0276213842052447;0,0277579035216028;1,36519316358032e-04
c4669;0,0274064424532072;0,0286282623868443;1,22181993363709e-03
c4670;0,0278382555463796;0,0268910577739844;9,47197772395207e-04
c4671;0,0274970135682479;0,0282504993831061;7,53485814858221e-04
c4672;0,0277162367226920;0,0273808095802803;3,35427142411693e-04
c4673;0,0273720531517538;0,0287702742623144;1,39822111056060e-03
c4674;0,0277182212954524;0,0273693877249345;3,48833570517890e-04
c4675;0,0273733650770882;0,0287558933914915;1,38252831440334e-03
c4676;0,0276064200870644;0,0278192653136579;2,12845226593490e-04
c4677;0,0279112512877233;0,0266157212961132;1,29552999161006e-03
c4678;0,0276942974378723;0,0274649320016978;2,29365436174529e-04
c4679;0,0273313091168627;0,0289325724427968;1,60126332593415e-03
c4680;0,0276557617134840;0,0276223758619630;3,33858515209409e-05
c4681;0,0273992590253914;0,0286324764037119;1,23321737832049e-03
c4682;0,0275597264421526;0,0280029374358594;4,43210993706797e-04
c4683;0,0279220337291835;0,0265740508618553;1,34798286732824e-03
c4684;0,0275578969623720;0,0280103661933683;4,52469230996250e-04
c4685;0,0277856789577022;0,0270977908762685;6,87888081433642e-04
c4686;0,0277030931420762;0,0274394060856429;2,63687056433294e-04
c4687;0,0274520094003370;0,0284455853310714;9,93575930734340e-04
c4688;0,0276796406968469;0,0275282977958449;1,51342901002015e-04
c4689;0,0276934562049840;0,0274720791462941;2,21377058689885e-04
c4690;0,0271895024448195;0,0294833880448936;2,29388560007411e-03
c4691;0,0278713579583654;0,0267487313910920;1,12262656727345e-03
c4692;0,0278943842581124;0,0266798792946913;1,21450496342117e-03
c4693;0,0272811777244704;0,0291085283492658;1,82735062479536e-03
c4694;0,0276899744217117;0,0274862872287580;2,03687192953762e-04
c4695;0,0274323330597675;0,0285061838084481;1,07385074868059e-03
c4696;0,0275873811107187;0,0278973622634025;3,09981152683721e-04
c4697;0,0274882032698385;0,0282896174863388;8,01414216500256e-04
c4698;0,0277914012075123;0,0270966792864785;6,94721921033724e-04
c4699;0,0277172640986983;0,0273837188003725;3,33545298325872e-04
c4700;0,0278531508647403;0,0268140793326885;1,03907153205189e-03
r4651;0,0275439744244238;0,0280719411778388;5,27966753414960e-04
r4652;0,0279359108567026;0,0265078418159061;1,42806904079644e-03
r4653;0,0277739866732660;0,0271452788425257;6,28707830740319e-04
r4654;0,0278633289611239;0,0267974242138538;1,06590474727011e-03
r4655;0,0276178910716861;0,0277745884157864;1,56697344100207e-04
r4656;0,0273967496386019;0,0286596153106985;1,26286567209658e-03
r4657;0,0275061219383594;0,0282161446366323;7,10022698272895e-04
r4658;0,0276159622750645;0,0277823185538964;1,66356278831898e-04
r4659;0,0276313300359356;0,0277204396847507;8,91096488150993e-05
r4660;0,0274237613044362;0,0285537034771037;1,12994217266749e-03
r4661;0,0272713187501553;0,0291556013405489;1,88428259039360e-03
r4662;0,0273962272353335;0,0286696592928821;1,27343205754857e-03
r4663;0,0274996415063029;0,0282437780937475;7,44136587444676e-04
r4664;0,0274579507936928;0,0284158652744758;9,57914480782945e-04
r4665;0,0272845554196772;0,0291060293171155;1,82147389743830e-03
r4666;0,0278128913158933;0,0269906710012802;8,22220314613147e-04
r4667;0,0274784567161700;0,0283340219881024;8,55565271932424e-04
r4668;0,0277309712916640;0,0273200627564025;4,10908535261573e-04
r4669;0,0273846000843575;0,0287074687934349;1,32286870907742e-03
r4670;0,0275240165685486;0,0281475652961600;6,23548727611334e-04
r4671;0,0274061810912738;0,0286139169454982;1,20773585422445e-03
r4672;0,0279320577777423;0,0265192996715066;1,41275810623573e-03
r4673;0,0273303637998399;0,0289171956995931;1,58683189975321e-03
r4674;0,0275903866103317;0,0278850218614153;2,94635251083593e-04
r4675;0,0278737547512879;0,0267630233201635;1,11073143112431e-03
r4676;0,0274483316829440;0,0284487539730252;1,00042229008121e-03
r4677;0,0275883427552520;0,0278900647398056;3,01721984553582e-04
r4678;0,0277333014372775;0,0273110484283778;4,22253008899687e-04
r4679;0,0275853396809223;0,0279055327483523;3,20193067429992e-04
r4680;0,0272402797987420;0,0292895630329573;2,04928323421533e-03
r4681;0,0277185108537030;0,0273738306070308;3,44680246672169e-04
r4682;0,0275302363351027;0,0281210492480338;5,90812912931116e-04
r4683;0,0276170296918646;0,0277774086058541;1,60378913989463e-04
r4684;0,0276188406935952;0,0277708891705488;1,52048476953656e-04
r4685;0,0277594869945473;0,0272104067683425;5,49080226204864e-04
r4686;0,0276866925769928;0,0275002196075739;1,86472969418951e-04
r4687;0,0277028581002175;0,0274361559665504;2,66702133667168e-04
r4688;0,0278822571100829;0,0267126370062185;1,16962010386434e-03
r4689;0,0276212885644793;0,0277611273038245;1,39838739345206e-04
r4690;0,0273813407772527;0,0287135467299017;1,33220595264899e-03
r4691;0,0275112665897405;0,0281981137547816;6,86847165041096e-04
r4692;0,0278643521802818;0,0267914943011599;1,07285787912196e-03
r4693;0,0279799647361354;0,0263221284221644;1,65783631397094e-03
r4694;0,0273112227449809;0,0289934969937406;1,68227424875974e-03
r4695;0,0274184934014829;0,0285787914590983;1,16029805761537e-03
r4696;0,0278442618705654;0,0268646951033227;9,79566767242677e-04
r4697;0,0275073189410686;0,0282141085706946;7,06789629626045e-04
r4698;0,0273185983869568;0,0289692910879771;1,65069270102021e-03
r4699;0,0278377493120075;0,0268909581366078;9,46791175399711e-04
r4700;0,0276983090618605;0,0274533045212833;2,45004540577187e-04
c4701;0,0283015970061559;0,0250956542563385;3,20594274981733e-03
c4702;0,0282568138630066;0,0252282496105773;3,02856425242927e-03
c4703;0,0280005670682043;0,0262638009683353;1,73676609986892e-03
c4704;0,0275201005960647;0,0281521467253554;6,32046129290700e-04
c4705;0,0273527057709551;0,0287906412548384;1,43793548388334e-03
c4706;0,0274031162089579;0,0286296649926566;1,22654878369872e-03
c4707;0,0276583229642292;0,0276126801584438;4,56428057854334e-05
c4708;0,0276330396859481;0,0277119419311417;7,89022451936627e-05
c4709;0,0277908027792048;0,0270749106115945;7,15892167610279e-04
c4710;0,0278109074157136;0,0269872967779932;8,23610637720414e-04
c4711;0,0275329528149516;0,0281187475289789;5,85794714027314e-04
c4712;0,0277297627628228;0,0273183765892275;4,11386173595284e-04
c4713;0,0276370282530953;0,0276978726401875;6,08443870922480e-05
c4714;0,0272841949250723;0,0291213080071653;1,83711308209296e-03
c4715;0,0275455033211440;0,0280691796460560;5,23676324911973e-04
c4716;0,0271427523603062;0,0297104245035313;2,56767214322510e-03
c4717;0,0276663683937104;0,0275798551213988;8,65132723115968e-05
c4718;0,0275827689020143;0,0279127172175947;3,29948315580354e-04
c4719;0,0278004678568093;0,0270338702331806;7,66597623628663e-04
c4720;0,0275855166612714;0,0278991036511791;3,13586989907706e-04
c4721;0,0277712218723603;0,0271466178186384;6,24604053721927e-04
c4722;0,0273990199683038;0,0286340562156790;1,23503624737517e-03
c4723;0,0278204305199908;0,0269472559078031;8,73174612187638e-04
c4724;0,0272173017602341;0,0294073722194629;2,19007045922876e-03
c4725;0,0278510704543897;0,0268403754903758;1,01069496401392e-03
c4726;0,0275454243921106;0,0280721364913111;5,26712099200490e-04
c4727;0,0275285972240334;0,0281316395679109;6,03042343877508e-04
c4728;0,0276426913320745;0,0276757915104104;3,31001783359201e-05
c4729;0,0278050167448669;0,0270141209087479;7,90895836119038e-04
c4730;0,0278678140294996;0,0267777689856505;1,09004504384913e-03
c4731;0,0277875002348673;0,0270908635766052;6,96636658262154e-04
c4732;0,0274924379010172;0,0282825786373482;7,90140736330928e-04
c4733;0,0278940952135661;0,0266541795234995;1,23991569006664e-03
c4734;0,0273686706924311;0,0287800374797010;1,41136678726999e-03
c4735;0,0276341945772672;0,0277080960328648;7,39014555976407e-05
c4736;0,0274746247263091;0,0283335216947325;8,58896968423454e-04
c4737;0,0275985118049087;0,0278528303962544;2,54318591345639e-04
c4738;0,0277668416785558;0,0271820327230298;5,84808955525984e-04
c4739;0,0274079995475084;0,0285930839241080;1,18508437659963e-03
c4740;0,0275992576335769;0,0278491644477115;2,49906814134598e-04
c4741;0,0274953018509732;0,0282623760304556;7,67074179482376e-04
c4742;0,0279494009344601;0,0264291521906757;1,52024874378446e-03
c4743;0,0277271367324611;0,0273387259643491;3,88410768112010e-04
c4744;0,0276775595815785;0,0275371054208745;1,40454160703980e-04
c4745;0,0278201524852377;0,0269550999206976;8,65052564540076e-04
c4746;0,0277642654227611;0,0271849329718182;5,79332450942934e-04
c4747;0,0278402056822771;0,0269077676393790;9,32438042898151e-04
c4748;0,0275449853502180;0,0280746715463334;5,29686196115438e-04
c4749;0,0277292731066888;0,0273227622069944;4,06510899694366e-04
c4750;0,0279865047985765;0,0262945110904044;1,69199370817204e-03
r4701;0,0278701449451600;0,0267676849853708;1,10245995978913e-03
r4702;0,0276205935569481;0,0277652701159000;1,44676558951975e-04
r4703;0,0275838338115579;0,0279093408474165;3,25507035858624e-04
r4704;0,0277992898616277;0,0270528751371797;7,46414724448013e-04
r4705;0,0271532648968654;0,0296495752807428;2,49631038387736e-03
r4706;0,0279598696218856;0,0263938723506077;1,56599727127791e-03
r4707;0,0274804875326256;0,0283217331860711;8,41245653445434e-04
r4708;0,0276138493392470;0,0277882928700311;1,74443530784083e-04
r4709;0,0278071902428283;0,0270159436520999;7,91246590728479e-04
r4710;0,0276925126311812;0,0274758199233775;2,16692707803740e-04
r4711;0,0277146526370307;0,0273873635314837;3,27289105547031e-04
r4712;0,0280245809951843;0,0261510641821803;1,87351681300401e-03
r4713;0,0274398517237370;0,0284845272102563;1,04467548651929e-03
r4714;0,0275195551205201;0,0281670149190085;6,47459798488337e-04
r4715;0,0276045196888625;0,0278258431194635;2,21323430601019e-04
r4716;0,0274637811833682;0,0283843447028425;9,20563519474282e-04
r4717;0,0278964296200699;0,0266680376886411;1,22839193142885e-03
r4718;0,0275643728138898;0,0279908900632330;4,26517249343242e-04
r4719;0,0279216397575005;0,0265668420233589;1,35479773414157e-03
r4720;0,0272709806449212;0,0291639233794802;1,89294273455903e-03
r4721;0,0276726113719613;0,0275553374003693;1,17273971592037e-04
r4722;0,0278805655299611;0,0267270881113763;1,15347741858472e-03
r4723;0,0273134271709758;0,0289882284810394;1,67480131006360e-03
r4724;0,0273197384547171;0,0289615856218691;1,64184716715198e-03
r4725;0,0278173176797930;0,0269729606057928;8,44357074000181e-04
r4726;0,0275615239886987;0,0279998963015754;4,38372312876606e-04
